Id,SongKey,song,songwriters,lead_vocals,year,cover,Era,first_release_date,max_key,mode,avg_danceability,avg_energy,avg_loudness,avg_speechiness,avg_acousticness,avg_instrumentalness,avg_liveness,avg_valence,avg_tempo,avg_duration_ms,avg_time_signature,Song_y,lyrics,avg_popularity,core_catalogue_releases,Canonical_album,first_vocalist,Paul_Song,John_Song,George_Song,Ringo_Song,popularity,BB_name,BB_artist,BB_debut_date,BB_peak_position,BB_peak_date,BB_weeks_on_chart,RollingStonePosition,RobSegment,LauraSegment,EmilySegment,OliviaSegment,BrianSegment,JackieSegment,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,Pipeline_sentiment_label,Pipeline_sentiment_score,distilbertsentiment,FinetunedSentiment_Negative,FinetunedSentiment_Positive,cluster,Cluster_Name
131,mothernaturesson,Mother Nature's Son,Lennon McCartney,McCartney,1968,0,Experimental,1968-11-22,8.0,1.0,0.5135,0.19765,-15.19025,0.0305,0.71575,0.140052025,0.224,0.4395,128.2105,167923.5,4.0,Mother nature's son,Born a poor young country boy--Mother Nature's son All day long I'm sitting singing songs for everyone.  Sit beside a mountain stream--see her waters rise Listen to the pretty sound of music as she flies.  Find me in my field of grass--Mother Nature's son Swaying daises sing a lazy song beneath the sun.  Mother Nature's son. ,35.8,The Beatles (White Album),The Beatles,McCartney,1,0,0,0,36,,,,,,0,,4,5,3,4,3,3.0,0.095,0.85,0.054,-0.34,0.06815638393163681,0.46469560265541077,0.4671480357646942,POSITIVE,0.9984326958656311,1,0,1,2,Acoustic Beauty
132,mrmoonlight,Mr. Moonlight,Roy Lee Johnson †,Lennon,1964,1,Beatlemania,1964-12-04,6.0,1.0,0.631,0.424,-9.106,0.0438,0.796,0.000143,0.118,0.589,126.127,158627.0,5.0,Mr. Moonlight,"Mr. Moonlight You came to me one summernight and from your beam you made my dream, And from the world you sent my girl and from above you sent us love, And now she's mine. I think you're fine â€˜cause we love you, Mr. Moonlight.  Mr. Moonlight, come again please, here I am on my knees, Begging if you please, and the nights you don't come my way. I'll pray and pray more each day, â€˜cause we love you, Mr. Moonlight, Mr. Moonlight. ",37.5,Beatles for Sale,Beatles for Sale,Lennon,0,1,0,0,38,,,,,,0,,3,3,3,3,3,3.0,0.0,0.738,0.262,0.9738,0.0039073447696864605,0.0524141825735569,0.9436784982681274,POSITIVE,0.9995967745780945,1,0,1,3,Early Covers
133,thenightbefore,The Night Before,Lennon McCartney,McCartney,1965,0,Beatlemania,1965-08-06,2.0,1.0,0.461,0.762,-6.727,0.0379,0.0537,0.0,0.238,0.632,84.496,154933.0,4.0,The night before,"We said our goodbyes, ah, the night before. Love was in your eyes, ah, the night before. Now today I find you have changed your mind. Treat me like you did the night before.  Were you telling lies, ah, the night before? Was I so unwise, ah, the night before? When I held you near you were so sincere. Treat me like you did the night before.  Last night is a night I will remember you by. When I think of things we did it makes me wanna cry.  We said our goodbye, ah, the night before. Love was in your eyes, ah, the night before. Now today I find you have changed your mind. Treat me like you did the night before.  When I held you near you were so sincere. Treat me like you did the night before.  Last night is a night I will remember you by. When I think of things we did it makes me wanna cry.  Were you telling lies, ah, the night before? Was I so unwise, ah, the night before? When I held you near you were so sincere. Treat me like you did the night before, like the night before. ",56.0,Help!,Help!,McCartney,1,0,0,0,56,,,,,,0,,3,3,3,3,3,3.0,0.052,0.734,0.214,0.9878,0.2434150129556656,0.5415042638778687,0.21508076786994934,POSITIVE,0.9968321919441223,1,0,1,1,Angsty
134,noreply,No Reply,Lennon McCartney,Lennon,1964,0,Beatlemania,1964-12-04,0.0,1.0,0.718,0.593,-9.976,0.0377,0.67,0.0,0.172,0.869,124.251,136067.0,4.0,No reply,"This happened once before, When I came to your door, No reply. They said it wasn't you, But I saw you peep through your window, I saw the light, I saw the light, I know that you saw me, â€˜cos I looked up to see your face.  I tried to telephone, They said you were not home, That's a lie, â€˜cause I know where you've been, I saw you walk in your door, I nearly died, I nearly died, â€˜cause you walked hand in hand With another man in my place.  If I were you I'd realize that I Love you more than any other guy, And I'll forgive the lies that I Heard before when you gave me no reply.  I've tried to telephone, They said you were not home, That's a lie, â€˜cause I know where you've been, I saw you walk in your door, I nearly died, I nearly died, â€˜cause you walked hand in hand With another man in my place.  No reply, no reply. ",36.666666666666664,Beatles for Sale,Beatles for Sale,Lennon,0,1,0,0,37,,,,,,0,,3,3,3,3,3,3.0,0.173,0.694,0.133,-0.7684,0.3629455268383026,0.4830569326877594,0.15399755537509918,NEGATIVE,0.9974991679191589,0,1,0,5,Eclectic Experiments
135,norwegianwoodthisbirdhasflown,Norwegian Wood (This Bird Has Flown),Lennon McCartney,Lennon,1965,0,Experimental,1965-12-03,4.0,1.0,0.425,0.369,-11.876,0.0379,0.183,0.00126,0.112,0.65,176.625,124693.0,3.0,Norwegian Wood (This Bird Has Flown)," I once had a girl, or should I say, she once had me... She showed me her room, isn't it good, norwegian wood?  She asked me to stay and she told me to sit anywhere, So I looked around and I noticed there wasn't a chair.  I sat on a rug, biding my time, drinking her wine. We talked until two and then she said, It's time for bed  She told me she worked in the morning and started to laugh. I told her I didn't and crawled off to sleep in the bath  And when I awoke, I was alone, this bird had flown So I lit a fire, isn't it good, norwegian wood.  ",50.666666666666664,Rubber Soul,Rubber Soul,Lennon,0,1,0,0,51,,,,,,0,83.0,4,4,1,4,3,3.0,0.087,0.88,0.033,-0.5981,0.194449782371521,0.603096067905426,0.20245416462421417,NEGATIVE,0.9976162910461426,0,0,1,1,Angsty
136,notasecondtime,Not a Second Time,Lennon McCartney,Lennon,1963,0,Beatlemania,1963-11-22,7.0,1.0,0.471,0.817,-9.999,0.0372,0.213,0.0,0.498,0.961,124.848,126827.0,4.0,Not a second time,"You know you made me cry, I see no use in wond'ring why, I cried for you.  And now, you've changed your mind, I see no reason to change mine, I cried, it's through, oh.  Oh, you're giving me the same old line, I'm wond'ring why, You hurt me then, you're back again, No, no, not a second time. ",48.0,With the Beatles,With The Beatles,Lennon,0,1,0,0,48,,,,,,0,,3,3,3,3,3,3.0,0.302,0.663,0.035,-0.9442,0.6587199568748474,0.29199230670928955,0.04928772896528244,NEGATIVE,0.9992456436157227,0,1,0,0,Fab Four
137,nowhereman,Nowhere Man,Lennon McCartney,Lennon,1965,0,Experimental,1965-12-03,4.0,1.0,0.534,0.635,-9.2935,0.0414,0.011734999999999999,7.1e-06,0.135,0.7695000000000001,121.78800000000001,163046.5,4.0,Nowhere man,"He's a real nowhere Man, Sitting in his Nowhere Land, Making all his nowhere plans for nobody.  Doesn't kave a point of view, Knows not where he's going to, Isn't he a bit like you and me? Nowhere Man, please listen, You don't know what you're missing, Nowhere Man, the world is at your command.  He's as blind as he can be, Just sees what he wants to see, Nowhere Man can you see me at all? Doesn't kave a point of view, Knows not where he's going to, Isn't he a bit like you and me? Nowhere Man, don't worry, Take your time, don't hurry, Leave it all till somebody else lend you a hand.  He's a real Nowhere Man, Sitting in his Nowhere Land, Making all his nowhere plans ",50.333333333333336,Rubber Soul,Rubber Soul,Lennon,0,1,0,0,50,Nowhere Man,The Beatles,1966-03-05,3,1966-03-26,9,,3,5,3,3,4,3.0,0.102,0.866,0.032,-0.8082,0.47171637415885925,0.44273144006729126,0.0855521708726883,NEGATIVE,0.9897654056549072,0,1,0,0,Fab Four
138,ob-la-diob-la-da,"Ob-La-Di, Ob-La-Da",Lennon McCartney,McCartney,1968,0,Experimental,1968-11-22,10.0,1.0,0.7865,0.73,-8.1695,0.03795,0.28300000000000003,0.0172275,0.221225,0.86375,116.736,185640.0,4.0,"Ob-la-di, ob-la-da",Desmond has a barrow in the market place Molly is the singer in a band Desmond says to Molly-girl I like your face And Molly says this as she takes him by the hand.Â  Obladi oblada life goes on bra Lala how the life goes on Obladi Oblada life goes on bra Lala how the life goes on.  Desmond takes a trolly to the jewellers store Buys a twenty carat golden ring Takes it back to Molly waiting at the door And as he gives it to her she begins to sing.  In a couple of years they have built A home sweet home With a couple of kids running in the yardÂ  Of Desmond and Molly Jones.  Happy ever after in the market place Molly lets the children lend a hand Desmond stays at home and does his pretty face And in the evening she's a singer with the band.  And if you want some fun-take Obladi Oblada. ,42.285714285714285,The Beatles (White Album),The Beatles,McCartney,1,0,0,0,42,,,,,,0,,3,3,5,3,3,3.0,0.0,0.894,0.106,0.9423,0.01714128442108631,0.486072838306427,0.49678587913513184,POSITIVE,0.9599175453186035,0,0,1,5,Eclectic Experiments
139,octopussgarden,Octopus's Garden,Starkey,Starr,1969,0,Group of Solo Artists,1969-09-26,1.0,1.0,0.574,0.4785,-10.64725,0.118475,0.318025,0.000171475,0.31,0.651,114.20375,138636.75,4.0,Octopus's garden,"I'd like to be under the sea In an octopus' garden in the shade He'd let us in, knows where we've been In his octopus' garden in the shade  I'd ask my friends to come and see An octopus' garden with me I'd like to be under the sea In an octopus' garden in the shade.  We would be warm below the storm In our little hideaway beneath the waves Resting our head on the sea bed In an octopus' garden near a cave  We would sing and dance around because we know we can't be found I'd like to be under the sea In an octopus' garden in the shade  We would shout and swim about The coral that lies beneath the waves (Lies beneath the ocean waves) Oh what joy for every girl and boy Knowing they're happy and they're safe (Happy and they're safe)  We would be so happy you and me No one there to tell us what to do I'd like to be under the sea In an octopus' garden with you. ",38.375,Abbey Road,Abbey Road,Starr,0,0,0,1,38,,,,,,0,,3,3,5,3,3,4.0,0.025,0.828,0.147,0.9723,0.006520998664200306,0.11585871875286102,0.877620279788971,NEGATIVE,0.9760620594024658,0,0,1,6,Magical Musings
140,ohdarling,Oh! Darling,Lennon McCartney,McCartney,1969,0,Group of Solo Artists,1969-09-26,9.0,1.0,0.5145,0.5765,-8.37325,0.034350000000000006,0.2005,0.007971515,0.30725,0.47950000000000004,129.56425,236126.75,3.0,Oh! Darling,"Oh! Darling, please believe me I'll never do you no harm Believe me when I tell you I'll never do you no harm  Oh! Darling, if you leave me I'll never make it alone Believe me when I beg you Don't ever leave me alone  When you told me you didn't need me anymore Well you know I nearly broke down and cried When you told me you didn't need me anymore Well you know I nearly broke down and died  Oh! Darling, if you leave me I'll never make it alone Believe me when I tell you I'll never do you no harm  When you told me you didn't need me anymore Well you know I nearly broke down and cried When you told me you didn't need me anymore Well you know I nearly broke down and died  Oh! Darling, please believe me I'll never let you down Believe me when I tell you I'll never do you no harm ",43.6,Abbey Road,Abbey Road,McCartney,1,0,0,0,44,,,,,,0,,3,5,5,5,3,3.0,0.206,0.594,0.2,-0.6593,0.2466781735420227,0.5646989345550537,0.18862292170524597,POSITIVE,0.9966989159584045,0,1,0,4,Psychedelic Soundscape
141,oldbrownshoe,Old Brown Shoe,Harrison,Harrison,1969,0,Group of Solo Artists,1969-05-30,0.0,1.0,0.639,0.731,-11.706,0.0504,0.447,0.0,0.0371,0.372,142.441,195827.0,4.0,Old brown shoe,"I want a love that's right but right is only half of what's wrong. I want a short haired girl who sometimes wears it twice as long. Now I'm stepping out this old brown shoe, baby, I'm in love with you. I'm so glad you came here, it won't be the same now, I'm telling you.  You know you pick me up from where some try to drag me down And when I see your smile replace every thoughtless frown. Got me escaping from this zoo, baby, I'm in love with you. I'm so glad you came here, it won't be the same now when I'm with you.  If I grow up I'll be a singer wearing rings on every finger. Not worrying what they or you say I'll live and love and maybe someday Who knows, baby, you may comfort me. I may appear to be imperfect, my love is something you can't reject. I'm changing faster than the weather if you and me should get together Who knows, baby, you may comfort me.  That love of your, to miss that love is something I'd hate. I'll make an early start, I'm making sure that I'm not late. For you sweet top lip I'm in the queue, baby, I'm in love with you. I'm so glad you came here, it won't be the same now when I'm with you. I'm so glad you came here, it won't be the same now when I'm with you. ",35.5,Past Masters (B-side of The Ballad of John and Yoko),,Harrison,0,0,1,0,36,,,,,,0,,3,1,3,3,5,3.0,0.063,0.649,0.288,0.9976,0.041811227798461914,0.24075137078762054,0.7174373865127563,POSITIVE,0.9923250675201416,0,0,1,4,Psychedelic Soundscape
142,oneafter909,One After 909,Lennon McCartney,Lennon (with McCartney),1970,0,Group of Solo Artists,1970-05-08,4.0,1.0,0.4691666666666667,0.8851666666666667,-7.174166666666667,0.14415,0.03492,3e-07,0.5063333333333334,0.8079999999999999,118.19083333333333,182541.33333333334,4.0,One after 909,"My baby says she's trav'ling on the one after 909 I said move over honey I'm travelling on that line I said move over once, move over twice Come on baby don't be cold as ice.  I said I'm trav'ling on the one after 909 I begged her not to go and I begged her on my bended knees, You're only fooling around, you're fooling around with me. I said move over once, move over twice Come on baby don't be cold as ice.  I said I'm trav'ling on the one after 909 I got my bag, run to the station Railman says you've got the the wrong location I got my bag, run right home Then I find I've got the number wrong  Well I said I'm trav'ling on the one after 909 I said move over honey I'm travelling on that line I said move over once, move over twice Come on baby don't be cold as ice.  I said we're trav'ling on the one after 9 0, I said we're trav'ling on the one after 9 0, I said we're trav'ling on the one after 909. [Danny Boy...] ",36.25,Let It Be,Let It Be,Lennon,0,1,0,0,36,,,,,,0,,3,3,3,3,3,3.0,0.064,0.918,0.019,-0.8481,0.4227818250656128,0.4903506338596344,0.08686748147010803,NEGATIVE,0.9895144701004028,0,0,1,6,Magical Musings
143,onlyanorthernsong,Only a Northern Song,Harrison,Harrison,1969,0,Group of Solo Artists,1969-01-17,9.0,1.0,0.26949999999999996,0.727,-7.8595,0.06054999999999999,0.000375,0.0004715,0.08524999999999999,0.7905,158.0245,204500.0,4.0,Only a northern song,"If you're listening to this song You may think the chords are going wrong But they're not; He just wrote it like that. It doesn't really matter what chords I play What words I say or time of day it is As it's only a Northern song It doesn't really matter what clothes I wear Or how I fare or if my hair is brown When it's only a Northern song. When you're listening late at night You may think the band are not quite right But they are, they just play it like that It doesn't really matter what chords I play What words I say or time of day it is As it's only a Northern song. It doesn't really matter what clothes I wear Or how I fare or if my hair is brown When it's only a Northern song. If you think the harmony Is a little dark and out of key You're correct, there's nobody there. It doesn't really matter what chords I play What words I say or time of day it is And I told you there's no one there. ",36.0,Yellow Submarine,Yellow Submarine,Harrison,0,0,1,0,36,,,,,,0,,3,3,3,3,1,3.0,0.063,0.82,0.117,0.9373,0.42214176058769226,0.5046539306640625,0.07320433109998703,NEGATIVE,0.9993471503257751,1,0,1,4,Psychedelic Soundscape
144,paperbackwriter,Paperback Writer,Lennon McCartney,McCartney,1966,0,Experimental,1966-06-11,7.0,1.0,0.50175,0.83075,-6.4022499999999996,0.08505,0.17955,0.06627312,0.53,0.7355,98.37825000000001,160360.0,4.0,Paperback writer,"Paperback writer Dear Sir or Madam, will you read my book? It took me years to write, will you take a look? Based on a novel by a man named Lear And I need a job, so I want to be a paperback writer, Paperback writer.  It's the dirty story of a dirty man And his clinging wife doesn't understand. His son is working for the Daily Mail, It's a steady job but he wants to be a paperback writer, Paperback writer.  Paperback writer  It's a thousand pages, give or take a few, I'll be writing more in a week or two. I can make it longer if you like the style, I can change it round and I want to be a paperback writer, Paperback writer.  If you really like it you can have the rights, It could make a million for you overnight. If you must return it, you can send it here But I need a break and I want to be a paperback writer, Paperback writer.  Paperback writer  Paperback writer - paperback writer Paperback writer - paperback writer ",42.166666666666664,Past Masters,,McCartney,1,0,0,0,42,Paperback Writer,The Beatles,1966-06-11,12,1966-06-25,10,,3,3,3,3,5,3.0,0.023,0.883,0.094,0.8751,0.337263286113739,0.5451270937919617,0.11760961264371872,NEGATIVE,0.996856689453125,0,0,1,0,Fab Four
